filename,um_per_pixel,height,width,parent_id,patch_y,patch_x,class_histogram,split,dominant_class
micrograph25__y00384_x00512.png,0.0,256.0,256.0,micrograph25,384.0,512.0,"{""1"": 33579, ""2"": 31957}",val,1.0
micrograph25__y00384_x00640.png,0.0,256.0,256.0,micrograph25,384.0,640.0,"{""1"": 35074, ""2"": 30462}",val,1.0
micrograph25__y00384_x00768.png,0.0,256.0,256.0,micrograph25,384.0,768.0,"{""1"": 37117, ""2"": 28419}",val,1.0
micrograph26__y00000_x00000.png,0.0,256.0,256.0,micrograph26,0.0,0.0,"{""1"": 38925, ""2"": 26611}",train,1.0
micrograph26__y00000_x00128.png,0.0,256.0,256.0,micrograph26,0.0,128.0,"{""1"": 38379, ""2"": 27157}",train,1.0
micrograph26__y00000_x00256.png,0.0,256.0,256.0,micrograph26,0.0,256.0,"{""1"": 37654, ""2"": 27882}",train,1.0
micrograph26__y00000_x00384.png,0.0,256.0,256.0,micrograph26,0.0,384.0,"{""1"": 37847, ""2"": 27689}",train,1.0
micrograph26__y00000_x00512.png,0.0,256.0,256.0,micrograph26,0.0,512.0,"{""1"": 38253, ""2"": 27283}",train,1.0
micrograph26__y00000_x00640.png,0.0,256.0,256.0,micrograph26,0.0,640.0,"{""1"": 38065, ""2"": 27471}",train,1.0
micrograph26__y00000_x00768.png,0.0,256.0,256.0,micrograph26,0.0,768.0,"{""1"": 39940, ""2"": 25596}",train,1.0
micrograph26__y00128_x00000.png,0.0,256.0,256.0,micrograph26,128.0,0.0,"{""1"": 34999, ""2"": 30537}",train,1.0
micrograph26__y00128_x00128.png,0.0,256.0,256.0,micrograph26,128.0,128.0,"{""1"": 36752, ""2"": 28784}",train,1.0
micrograph26__y00128_x00256.png,0.0,256.0,256.0,micrograph26,128.0,256.0,"{""1"": 37332, ""2"": 28204}",train,1.0
micrograph26__y00128_x00384.png,0.0,256.0,256.0,micrograph26,128.0,384.0,"{""1"": 37300, ""2"": 28236}",train,1.0
micrograph26__y00128_x00512.png,0.0,256.0,256.0,micrograph26,128.0,512.0,"{""1"": 37445, ""2"": 28091}",train,1.0
micrograph26__y00128_x00640.png,0.0,256.0,256.0,micrograph26,128.0,640.0,"{""1"": 37298, ""2"": 28238}",train,1.0
micrograph26__y00128_x00768.png,0.0,256.0,256.0,micrograph26,128.0,768.0,"{""1"": 39205, ""2"": 26331}",train,1.0
micrograph26__y00256_x00000.png,0.0,256.0,256.0,micrograph26,256.0,0.0,"{""1"": 36745, ""2"": 28791}",train,1.0
micrograph26__y00256_x00128.png,0.0,256.0,256.0,micrograph26,256.0,128.0,"{""1"": 37209, ""2"": 28327}",train,1.0
micrograph26__y00256_x00256.png,0.0,256.0,256.0,micrograph26,256.0,256.0,"{""1"": 38526, ""2"": 27010}",train,1.0
micrograph26__y00256_x00384.png,0.0,256.0,256.0,micrograph26,256.0,384.0,"{""1"": 39255, ""2"": 26281}",train,1.0
micrograph26__y00256_x00512.png,0.0,256.0,256.0,micrograph26,256.0,512.0,"{""1"": 39050, ""2"": 26486}",train,1.0
micrograph26__y00256_x00640.png,0.0,256.0,256.0,micrograph26,256.0,640.0,"{""1"": 38602, ""2"": 26934}",train,1.0
micrograph26__y00256_x00768.png,0.0,256.0,256.0,micrograph26,256.0,768.0,"{""1"": 39125, ""2"": 26411}",train,1.0
micrograph26__y00384_x00000.png,0.0,256.0,256.0,micrograph26,384.0,0.0,"{""1"": 40885, ""2"": 24651}",train,1.0
micrograph26__y00384_x00128.png,0.0,256.0,256.0,micrograph26,384.0,128.0,"{""1"": 40294, ""2"": 25242}",train,1.0
micrograph26__y00384_x00256.png,0.0,256.0,256.0,micrograph26,384.0,256.0,"{""1"": 40190, ""2"": 25346}",train,1.0
micrograph26__y00384_x00384.png,0.0,256.0,256.0,micrograph26,384.0,384.0,"{""1"": 38524, ""2"": 27012}",train,1.0
micrograph26__y00384_x00512.png,0.0,256.0,256.0,micrograph26,384.0,512.0,"{""1"": 38304, ""2"": 27232}",train,1.0
micrograph26__y00384_x00640.png,0.0,256.0,256.0,micrograph26,384.0,640.0,"{""1"": 37840, ""2"": 27696}",train,1.0
micrograph26__y00384_x00768.png,0.0,256.0,256.0,micrograph26,384.0,768.0,"{""1"": 38271, ""2"": 27265}",train,1.0
micrograph27__y00000_x00000.png,0.0,256.0,256.0,micrograph27,0.0,0.0,"{""1"": 37626, ""2"": 27910}",test,1.0
micrograph27__y00000_x00128.png,0.0,256.0,256.0,micrograph27,0.0,128.0,"{""1"": 35148, ""2"": 28335, ""4"": 2053}",test,1.0
micrograph27__y00000_x00256.png,0.0,256.0,256.0,micrograph27,0.0,256.0,"{""1"": 33280, ""2"": 26662, ""4"": 5594}",test,1.0
micrograph27__y00000_x00384.png,0.0,256.0,256.0,micrograph27,0.0,384.0,"{""1"": 34205, ""2"": 24231, ""4"": 7100}",test,1.0
micrograph27__y00000_x00512.png,0.0,256.0,256.0,micrograph27,0.0,512.0,"{""1"": 34981, ""2"": 25112, ""4"": 5443}",test,1.0
micrograph27__y00000_x00640.png,0.0,256.0,256.0,micrograph27,0.0,640.0,"{""1"": 37563, ""2"": 26089, ""4"": 1884}",test,1.0
micrograph27__y00000_x00768.png,0.0,256.0,256.0,micrograph27,0.0,768.0,"{""1"": 39427, ""2"": 26109}",test,1.0
micrograph27__y00128_x00000.png,0.0,256.0,256.0,micrograph27,128.0,0.0,"{""1"": 34633, ""2"": 28287, ""4"": 2616}",test,1.0
micrograph27__y00128_x00128.png,0.0,256.0,256.0,micrograph27,128.0,128.0,"{""1"": 34246, ""2"": 25389, ""4"": 5901}",test,1.0
micrograph27__y00128_x00256.png,0.0,256.0,256.0,micrograph27,128.0,256.0,"{""1"": 34520, ""2"": 24277, ""4"": 6739}",test,1.0
micrograph27__y00128_x00384.png,0.0,256.0,256.0,micrograph27,128.0,384.0,"{""1"": 33677, ""2"": 24846, ""4"": 7013}",test,1.0
micrograph27__y00128_x00512.png,0.0,256.0,256.0,micrograph27,128.0,512.0,"{""1"": 36065, ""2"": 24028, ""4"": 5443}",test,1.0
micrograph27__y00128_x00640.png,0.0,256.0,256.0,micrograph27,128.0,640.0,"{""1"": 39233, ""2"": 24419, ""4"": 1884}",test,1.0
micrograph27__y00128_x00768.png,0.0,256.0,256.0,micrograph27,128.0,768.0,"{""1"": 39082, ""2"": 26454}",test,1.0
micrograph27__y00256_x00000.png,0.0,256.0,256.0,micrograph27,256.0,0.0,"{""1"": 33969, ""2"": 27033, ""4"": 4534}",test,1.0
micrograph27__y00256_x00128.png,0.0,256.0,256.0,micrograph27,256.0,128.0,"{""1"": 32124, ""2"": 20886, ""4"": 12526}",test,1.0
micrograph27__y00256_x00256.png,0.0,256.0,256.0,micrograph27,256.0,256.0,"{""1"": 36830, ""2"": 20660, ""4"": 8046}",test,1.0
micrograph27__y00256_x00384.png,0.0,256.0,256.0,micrograph27,256.0,384.0,"{""1"": 40897, ""2"": 24585, ""4"": 54}",test,1.0
micrograph27__y00256_x00512.png,0.0,256.0,256.0,micrograph27,256.0,512.0,"{""1"": 39421, ""2"": 26115}",test,1.0
micrograph27__y00256_x00640.png,0.0,256.0,256.0,micrograph27,256.0,640.0,"{""1"": 39599, ""2"": 25937}",test,1.0
micrograph27__y00256_x00768.png,0.0,256.0,256.0,micrograph27,256.0,768.0,"{""1"": 38378, ""2"": 27158}",test,1.0
micrograph27__y00384_x00000.png,0.0,256.0,256.0,micrograph27,384.0,0.0,"{""1"": 38397, ""2"": 24811, ""4"": 2328}",test,1.0
micrograph27__y00384_x00128.png,0.0,256.0,256.0,micrograph27,384.0,128.0,"{""1"": 34373, ""2"": 21225, ""4"": 9938}",test,1.0
micrograph27__y00384_x00256.png,0.0,256.0,256.0,micrograph27,384.0,256.0,"{""1"": 31508, ""2"": 15281, ""4"": 18747}",test,1.0
micrograph27__y00384_x00384.png,0.0,256.0,256.0,micrograph27,384.0,384.0,"{""1"": 33948, ""2"": 14599, ""4"": 16989}",test,1.0
micrograph27__y00384_x00512.png,0.0,256.0,256.0,micrograph27,384.0,512.0,"{""1"": 36286, ""2"": 22831, ""4"": 6419}",test,1.0
micrograph27__y00384_x00640.png,0.0,256.0,256.0,micrograph27,384.0,640.0,"{""1"": 37309, ""2"": 28070, ""4"": 157}",test,1.0
micrograph27__y00384_x00768.png,0.0,256.0,256.0,micrograph27,384.0,768.0,"{""1"": 37795, ""2"": 27741}",test,1.0
micrograph28__y00000_x00000.png,0.0,256.0,256.0,micrograph28,0.0,0.0,"{""1"": 23954, ""2"": 6953, ""4"": 34629}",train,4.0
micrograph28__y00000_x00128.png,0.0,256.0,256.0,micrograph28,0.0,128.0,"{""1"": 28009, ""2"": 9211, ""4"": 28316}",train,4.0
micrograph28__y00000_x00256.png,0.0,256.0,256.0,micrograph28,0.0,256.0,"{""1"": 33748, ""2"": 10553, ""4"": 21235}",train,1.0
micrograph28__y00000_x00384.png,0.0,256.0,256.0,micrograph28,0.0,384.0,"{""1"": 39561, ""2"": 17386, ""4"": 8589}",train,1.0
micrograph28__y00000_x00512.png,0.0,256.0,256.0,micrograph28,0.0,512.0,"{""1"": 38101, ""2"": 19958, ""4"": 7477}",train,1.0
micrograph28__y00000_x00640.png,0.0,256.0,256.0,micrograph28,0.0,640.0,"{""1"": 34688, ""2"": 20945, ""4"": 9903}",train,1.0
micrograph28__y00000_x00768.png,0.0,256.0,256.0,micrograph28,0.0,768.0,"{""1"": 38288, ""2"": 24413, ""4"": 2835}",train,1.0
micrograph28__y00128_x00000.png,0.0,256.0,256.0,micrograph28,128.0,0.0,"{""1"": 19432, ""2"": 5005, ""4"": 41099}",train,4.0
micrograph28__y00128_x00128.png,0.0,256.0,256.0,micrograph28,128.0,128.0,"{""1"": 25346, ""2"": 8092, ""4"": 32098}",train,4.0
micrograph28__y00128_x00256.png,0.0,256.0,256.0,micrograph28,128.0,256.0,"{""1"": 27868, ""2"": 8534, ""4"": 29134}",train,4.0
micrograph28__y00128_x00384.png,0.0,256.0,256.0,micrograph28,128.0,384.0,"{""1"": 35396, ""2"": 15993, ""4"": 14147}",train,1.0
micrograph28__y00128_x00512.png,0.0,256.0,256.0,micrograph28,128.0,512.0,"{""1"": 36404, ""2"": 20116, ""4"": 9016}",train,1.0
micrograph28__y00128_x00640.png,0.0,256.0,256.0,micrograph28,128.0,640.0,"{""1"": 27685, ""2"": 15888, ""4"": 21963}",train,1.0
micrograph28__y00128_x00768.png,0.0,256.0,256.0,micrograph28,128.0,768.0,"{""1"": 31905, ""2"": 17740, ""4"": 15891}",train,1.0
micrograph28__y00256_x00000.png,0.0,256.0,256.0,micrograph28,256.0,0.0,"{""1"": 28219, ""2"": 13071, ""4"": 24246}",train,1.0
micrograph28__y00256_x00128.png,0.0,256.0,256.0,micrograph28,256.0,128.0,"{""1"": 28659, ""2"": 9784, ""4"": 27093}",train,1.0
micrograph28__y00256_x00256.png,0.0,256.0,256.0,micrograph28,256.0,256.0,"{""1"": 22449, ""2"": 7645, ""4"": 35442}",train,4.0
micrograph28__y00256_x00384.png,0.0,256.0,256.0,micrograph28,256.0,384.0,"{""1"": 28347, ""2"": 15564, ""4"": 21625}",train,1.0
micrograph28__y00256_x00512.png,0.0,256.0,256.0,micrograph28,256.0,512.0,"{""1"": 38781, ""2"": 24272, ""4"": 2483}",train,1.0
micrograph28__y00256_x00640.png,0.0,256.0,256.0,micrograph28,256.0,640.0,"{""1"": 33631, ""2"": 19702, ""4"": 12203}",train,1.0
micrograph28__y00256_x00768.png,0.0,256.0,256.0,micrograph28,256.0,768.0,"{""1"": 35253, ""2"": 17227, ""4"": 13056}",train,1.0
micrograph28__y00384_x00000.png,0.0,256.0,256.0,micrograph28,384.0,0.0,"{""1"": 37369, ""2"": 19049, ""4"": 9118}",train,1.0
micrograph28__y00384_x00128.png,0.0,256.0,256.0,micrograph28,384.0,128.0,"{""1"": 30949, ""2"": 10384, ""4"": 24203}",train,1.0
micrograph28__y00384_x00256.png,0.0,256.0,256.0,micrograph28,384.0,256.0,"{""1"": 17850, ""2"": 4501, ""4"": 43185}",train,4.0
micrograph28__y00384_x00384.png,0.0,256.0,256.0,micrograph28,384.0,384.0,"{""1"": 25190, ""2"": 10854, ""4"": 29492}",train,4.0
micrograph28__y00384_x00512.png,0.0,256.0,256.0,micrograph28,384.0,512.0,"{""1"": 43488, ""2"": 17153, ""4"": 4895}",train,1.0
micrograph28__y00384_x00640.png,0.0,256.0,256.0,micrograph28,384.0,640.0,"{""1"": 44446, ""2"": 21090}",train,1.0
micrograph28__y00384_x00768.png,0.0,256.0,256.0,micrograph28,384.0,768.0,"{""1"": 42883, ""2"": 22653}",train,1.0
micrograph29__y00000_x00000.png,0.0,256.0,256.0,micrograph29,0.0,0.0,"{""1"": 37289, ""2"": 26089, ""4"": 2158}",test,1.0
micrograph29__y00000_x00128.png,0.0,256.0,256.0,micrograph29,0.0,128.0,"{""1"": 37333, ""2"": 26045, ""4"": 2158}",test,1.0
micrograph29__y00000_x00256.png,0.0,256.0,256.0,micrograph29,0.0,256.0,"{""1"": 37791, ""2"": 27745}",test,1.0
micrograph29__y00000_x00384.png,0.0,256.0,256.0,micrograph29,0.0,384.0,"{""1"": 37736, ""2"": 27800}",test,1.0
micrograph29__y00000_x00512.png,0.0,256.0,256.0,micrograph29,0.0,512.0,"{""1"": 35651, ""2"": 29134, ""4"": 751}",test,1.0
micrograph29__y00000_x00640.png,0.0,256.0,256.0,micrograph29,0.0,640.0,"{""1"": 36715, ""2"": 25741, ""4"": 3080}",test,1.0
micrograph29__y00000_x00768.png,0.0,256.0,256.0,micrograph29,0.0,768.0,"{""1"": 38957, ""2"": 23467, ""4"": 3112}",test,1.0
micrograph29__y00128_x00000.png,0.0,256.0,256.0,micrograph29,128.0,0.0,"{""1"": 37256, ""2"": 28280}",test,1.0
micrograph29__y00128_x00128.png,0.0,256.0,256.0,micrograph29,128.0,128.0,"{""1"": 38494, ""2"": 27042}",test,1.0
micrograph29__y00128_x00256.png,0.0,256.0,256.0,micrograph29,128.0,256.0,"{""1"": 37720, ""2"": 27816}",test,1.0
micrograph29__y00128_x00384.png,0.0,256.0,256.0,micrograph29,128.0,384.0,"{""1"": 36333, ""2"": 29203}",test,1.0
micrograph29__y00128_x00512.png,0.0,256.0,256.0,micrograph29,128.0,512.0,"{""1"": 34580, ""2"": 30956}",test,1.0
micrograph29__y00128_x00640.png,0.0,256.0,256.0,micrograph29,128.0,640.0,"{""1"": 36611, ""2"": 28572, ""4"": 353}",test,1.0
micrograph29__y00128_x00768.png,0.0,256.0,256.0,micrograph29,128.0,768.0,"{""1"": 38422, ""2"": 20936, ""4"": 6178}",test,1.0
micrograph29__y00256_x00000.png,0.0,256.0,256.0,micrograph29,256.0,0.0,"{""1"": 37659, ""2"": 27877}",test,1.0
micrograph29__y00256_x00128.png,0.0,256.0,256.0,micrograph29,256.0,128.0,"{""1"": 39039, ""2"": 26497}",test,1.0
micrograph29__y00256_x00256.png,0.0,256.0,256.0,micrograph29,256.0,256.0,"{""1"": 39408, ""2"": 26128}",test,1.0
micrograph29__y00256_x00384.png,0.0,256.0,256.0,micrograph29,256.0,384.0,"{""1"": 37015, ""2"": 28521}",test,1.0
micrograph29__y00256_x00512.png,0.0,256.0,256.0,micrograph29,256.0,512.0,"{""1"": 34765, ""2"": 30771}",test,1.0
micrograph29__y00256_x00640.png,0.0,256.0,256.0,micrograph29,256.0,640.0,"{""1"": 35977, ""2"": 29535, ""4"": 24}",test,1.0
micrograph29__y00256_x00768.png,0.0,256.0,256.0,micrograph29,256.0,768.0,"{""1"": 37761, ""2"": 22413, ""4"": 5362}",test,1.0
micrograph29__y00384_x00000.png,0.0,256.0,256.0,micrograph29,384.0,0.0,"{""1"": 37656, ""2"": 27880}",test,1.0
micrograph29__y00384_x00128.png,0.0,256.0,256.0,micrograph29,384.0,128.0,"{""1"": 36271, ""2"": 29265}",test,1.0
micrograph29__y00384_x00256.png,0.0,256.0,256.0,micrograph29,384.0,256.0,"{""1"": 36716, ""2"": 28820}",test,1.0
micrograph29__y00384_x00384.png,0.0,256.0,256.0,micrograph29,384.0,384.0,"{""1"": 35910, ""2"": 29626}",test,1.0
micrograph29__y00384_x00512.png,0.0,256.0,256.0,micrograph29,384.0,512.0,"{""1"": 35561, ""2"": 29975}",test,1.0
micrograph29__y00384_x00640.png,0.0,256.0,256.0,micrograph29,384.0,640.0,"{""1"": 36015, ""2"": 29521}",test,1.0
micrograph29__y00384_x00768.png,0.0,256.0,256.0,micrograph29,384.0,768.0,"{""1"": 37532, ""2"": 27708, ""4"": 296}",test,1.0
micrograph3__y00000_x00000.png,0.0,256.0,256.0,micrograph3,0.0,0.0,"{""1"": 30138, ""2"": 23309, ""3"": 203, ""4"": 11886}",val,1.0
micrograph3__y00000_x00128.png,0.0,256.0,256.0,micrograph3,0.0,128.0,"{""1"": 33144, ""2"": 25754, ""3"": 80, ""4"": 6558}",val,1.0
micrograph3__y00000_x00256.png,0.0,256.0,256.0,micrograph3,0.0,256.0,"{""1"": 33271, ""2"": 24427, ""4"": 7838}",val,1.0
micrograph3__y00000_x00384.png,0.0,256.0,256.0,micrograph3,0.0,384.0,"{""1"": 27149, ""2"": 18022, ""4"": 20365}",val,1.0
micrograph3__y00000_x00512.png,0.0,256.0,256.0,micrograph3,0.0,512.0,"{""1"": 27822, ""2"": 18913, ""4"": 18801}",val,1.0
micrograph3__y00000_x00640.png,0.0,256.0,256.0,micrograph3,0.0,640.0,"{""1"": 36179, ""2"": 25627, ""4"": 3730}",val,1.0
micrograph3__y00000_x00768.png,0.0,256.0,256.0,micrograph3,0.0,768.0,"{""1"": 37840, ""2"": 24032, ""4"": 3664}",val,1.0
micrograph3__y00128_x00000.png,0.0,256.0,256.0,micrograph3,128.0,0.0,"{""1"": 34915, ""2"": 28795, ""3"": 123, ""4"": 1703}",val,1.0
micrograph3__y00128_x00128.png,0.0,256.0,256.0,micrograph3,128.0,128.0,"{""1"": 35105, ""2"": 27338, ""4"": 3093}",val,1.0
micrograph3__y00128_x00256.png,0.0,256.0,256.0,micrograph3,128.0,256.0,"{""1"": 35523, ""2"": 27909, ""4"": 2104}",val,1.0
micrograph3__y00128_x00384.png,0.0,256.0,256.0,micrograph3,128.0,384.0,"{""1"": 34780, ""2"": 28424, ""4"": 2332}",val,1.0
micrograph3__y00128_x00512.png,0.0,256.0,256.0,micrograph3,128.0,512.0,"{""1"": 33624, ""2"": 26444, ""4"": 5468}",val,1.0
micrograph3__y00128_x00640.png,0.0,256.0,256.0,micrograph3,128.0,640.0,"{""1"": 35405, ""2"": 26935, ""4"": 3196}",val,1.0
micrograph3__y00128_x00768.png,0.0,256.0,256.0,micrograph3,128.0,768.0,"{""1"": 37248, ""2"": 28288}",val,1.0
micrograph3__y00256_x00000.png,0.0,256.0,256.0,micrograph3,256.0,0.0,"{""1"": 34909, ""2"": 28877, ""4"": 1750}",val,1.0
micrograph3__y00256_x00128.png,0.0,256.0,256.0,micrograph3,256.0,128.0,"{""1"": 32485, ""2"": 25986, ""4"": 7065}",val,1.0
micrograph3__y00256_x00256.png,0.0,256.0,256.0,micrograph3,256.0,256.0,"{""1"": 32814, ""2"": 27407, ""4"": 5315}",val,1.0
micrograph3__y00256_x00384.png,0.0,256.0,256.0,micrograph3,256.0,384.0,"{""1"": 33829, ""2"": 31235, ""4"": 472}",val,1.0
micrograph3__y00256_x00512.png,0.0,256.0,256.0,micrograph3,256.0,512.0,"{""1"": 34395, ""2"": 28064, ""4"": 3077}",val,1.0
micrograph3__y00256_x00640.png,0.0,256.0,256.0,micrograph3,256.0,640.0,"{""1"": 35141, ""2"": 26846, ""4"": 3549}",val,1.0
micrograph3__y00256_x00768.png,0.0,256.0,256.0,micrograph3,256.0,768.0,"{""1"": 34994, ""2"": 28964, ""4"": 1578}",val,1.0
micrograph3__y00384_x00000.png,0.0,256.0,256.0,micrograph3,384.0,0.0,"{""1"": 34541, ""2"": 29197, ""4"": 1798}",val,1.0
micrograph3__y00384_x00128.png,0.0,256.0,256.0,micrograph3,384.0,128.0,"{""1"": 31580, ""2"": 24159, ""4"": 9797}",val,1.0
micrograph3__y00384_x00256.png,0.0,256.0,256.0,micrograph3,384.0,256.0,"{""1"": 31845, ""2"": 24847, ""4"": 8844}",val,1.0
micrograph3__y00384_x00384.png,0.0,256.0,256.0,micrograph3,384.0,384.0,"{""1"": 33877, ""2"": 30678, ""4"": 981}",val,1.0
micrograph3__y00384_x00512.png,0.0,256.0,256.0,micrograph3,384.0,512.0,"{""1"": 34541, ""2"": 30377, ""4"": 618}",val,1.0
micrograph3__y00384_x00640.png,0.0,256.0,256.0,micrograph3,384.0,640.0,"{""1"": 35516, ""2"": 28547, ""4"": 1473}",val,1.0
micrograph3__y00384_x00768.png,0.0,256.0,256.0,micrograph3,384.0,768.0,"{""1"": 34731, ""2"": 28165, ""4"": 2640}",val,1.0
micrograph30__y00000_x00000.png,0.0,256.0,256.0,micrograph30,0.0,0.0,"{""1"": 36371, ""2"": 26766, ""4"": 2399}",train,1.0
micrograph30__y00000_x00128.png,0.0,256.0,256.0,micrograph30,0.0,128.0,"{""1"": 32822, ""2"": 31325, ""4"": 1389}",train,1.0
micrograph30__y00000_x00256.png,0.0,256.0,256.0,micrograph30,0.0,256.0,"{""1"": 31506, ""2"": 32963, ""3"": 976, ""4"": 91}",train,2.0
micrograph30__y00000_x00384.png,0.0,256.0,256.0,micrograph30,0.0,384.0,"{""1"": 25751, ""2"": 29965, ""3"": 9778, ""4"": 42}",train,2.0
micrograph30__y00000_x00512.png,0.0,256.0,256.0,micrograph30,0.0,512.0,"{""1"": 26108, ""2"": 28785, ""3"": 10643}",train,2.0
micrograph30__y00000_x00640.png,0.0,256.0,256.0,micrograph30,0.0,640.0,"{""1"": 33645, ""2"": 29991, ""3"": 1841, ""4"": 59}",train,1.0
micrograph30__y00000_x00768.png,0.0,256.0,256.0,micrograph30,0.0,768.0,"{""1"": 37512, ""2"": 25190, ""4"": 2834}",train,1.0
micrograph30__y00128_x00000.png,0.0,256.0,256.0,micrograph30,128.0,0.0,"{""1"": 36824, ""2"": 21215, ""4"": 7497}",train,1.0
micrograph30__y00128_x00128.png,0.0,256.0,256.0,micrograph30,128.0,128.0,"{""1"": 34360, ""2"": 27521, ""4"": 3655}",train,1.0
micrograph30__y00128_x00256.png,0.0,256.0,256.0,micrograph30,128.0,256.0,"{""1"": 32861, ""2"": 31369, ""3"": 1274, ""4"": 32}",train,1.0
micrograph30__y00128_x00384.png,0.0,256.0,256.0,micrograph30,128.0,384.0,"{""1"": 18100, ""2"": 23946, ""3"": 23477, ""4"": 13}",train,2.0
micrograph30__y00128_x00512.png,0.0,256.0,256.0,micrograph30,128.0,512.0,"{""1"": 13246, ""2"": 22944, ""3"": 27411, ""4"": 1935}",train,3.0
micrograph30__y00128_x00640.png,0.0,256.0,256.0,micrograph30,128.0,640.0,"{""1"": 27286, ""2"": 29935, ""3"": 5208, ""4"": 3107}",train,2.0
micrograph30__y00128_x00768.png,0.0,256.0,256.0,micrograph30,128.0,768.0,"{""1"": 35508, ""2"": 28856, ""4"": 1172}",train,1.0
micrograph30__y00256_x00000.png,0.0,256.0,256.0,micrograph30,256.0,0.0,"{""1"": 35786, ""2"": 20026, ""4"": 9724}",train,1.0
micrograph30__y00256_x00128.png,0.0,256.0,256.0,micrograph30,256.0,128.0,"{""1"": 34009, ""2"": 26751, ""4"": 4776}",train,1.0
micrograph30__y00256_x00256.png,0.0,256.0,256.0,micrograph30,256.0,256.0,"{""1"": 34352, ""2"": 30406, ""3"": 298, ""4"": 480}",train,1.0
micrograph30__y00256_x00384.png,0.0,256.0,256.0,micrograph30,256.0,384.0,"{""1"": 25800, ""2"": 23324, ""3"": 13699, ""4"": 2713}",train,1.0
micrograph30__y00256_x00512.png,0.0,256.0,256.0,micrograph30,256.0,512.0,"{""1"": 21713, ""2"": 22887, ""3"": 16768, ""4"": 4168}",train,2.0
micrograph30__y00256_x00640.png,0.0,256.0,256.0,micrograph30,256.0,640.0,"{""1"": 29359, ""2"": 29703, ""3"": 3367, ""4"": 3107}",train,2.0
micrograph30__y00256_x00768.png,0.0,256.0,256.0,micrograph30,256.0,768.0,"{""1"": 34335, ""2"": 30029, ""4"": 1172}",train,1.0
micrograph30__y00384_x00000.png,0.0,256.0,256.0,micrograph30,384.0,0.0,"{""1"": 34799, ""2"": 24901, ""4"": 5836}",train,1.0
micrograph30__y00384_x00128.png,0.0,256.0,256.0,micrograph30,384.0,128.0,"{""1"": 33957, ""2"": 27868, ""4"": 3711}",train,1.0
micrograph30__y00384_x00256.png,0.0,256.0,256.0,micrograph30,384.0,256.0,"{""1"": 34308, ""2"": 30727, ""4"": 501}",train,1.0
micrograph30__y00384_x00384.png,0.0,256.0,256.0,micrograph30,384.0,384.0,"{""0"": 87, ""1"": 33981, ""2"": 28755, ""4"": 2713}",train,1.0
micrograph30__y00384_x00512.png,0.0,256.0,256.0,micrograph30,384.0,512.0,"{""0"": 87, ""1"": 34083, ""2"": 29133, ""4"": 2233}",train,1.0
micrograph30__y00384_x00640.png,0.0,256.0,256.0,micrograph30,384.0,640.0,"{""0"": 128, ""1"": 33549, ""2"": 31859}",train,1.0
micrograph30__y00384_x00768.png,0.0,256.0,256.0,micrograph30,384.0,768.0,"{""0"": 144, ""1"": 35041, ""2"": 30351}",train,1.0
micrograph31__y00000_x00000.png,0.0,256.0,256.0,micrograph31,0.0,0.0,"{""1"": 41996, ""2"": 23540}",train,1.0
micrograph31__y00000_x00128.png,0.0,256.0,256.0,micrograph31,0.0,128.0,"{""1"": 37338, ""2"": 28198}",train,1.0
micrograph31__y00000_x00256.png,0.0,256.0,256.0,micrograph31,0.0,256.0,"{""1"": 35297, ""2"": 30239}",train,1.0
micrograph31__y00000_x00384.png,0.0,256.0,256.0,micrograph31,0.0,384.0,"{""1"": 33848, ""2"": 31688}",train,1.0
micrograph31__y00000_x00512.png,0.0,256.0,256.0,micrograph31,0.0,512.0,"{""1"": 34010, ""2"": 31526}",train,1.0
micrograph31__y00000_x00640.png,0.0,256.0,256.0,micrograph31,0.0,640.0,"{""1"": 34829, ""2"": 30707}",train,1.0
micrograph31__y00000_x00768.png,0.0,256.0,256.0,micrograph31,0.0,768.0,"{""1"": 36100, ""2"": 29436}",train,1.0
micrograph31__y00128_x00000.png,0.0,256.0,256.0,micrograph31,128.0,0.0,"{""1"": 40474, ""2"": 25062}",train,1.0
micrograph31__y00128_x00128.png,0.0,256.0,256.0,micrograph31,128.0,128.0,"{""1"": 36154, ""2"": 29382}",train,1.0
micrograph31__y00128_x00256.png,0.0,256.0,256.0,micrograph31,128.0,256.0,"{""1"": 34895, ""2"": 30641}",train,1.0
micrograph31__y00128_x00384.png,0.0,256.0,256.0,micrograph31,128.0,384.0,"{""1"": 35035, ""2"": 30501}",train,1.0
micrograph31__y00128_x00512.png,0.0,256.0,256.0,micrograph31,128.0,512.0,"{""1"": 35720, ""2"": 29816}",train,1.0
micrograph31__y00128_x00640.png,0.0,256.0,256.0,micrograph31,128.0,640.0,"{""1"": 35911, ""2"": 29625}",train,1.0
micrograph31__y00128_x00768.png,0.0,256.0,256.0,micrograph31,128.0,768.0,"{""1"": 34948, ""2"": 30588}",train,1.0
micrograph31__y00256_x00000.png,0.0,256.0,256.0,micrograph31,256.0,0.0,"{""1"": 39186, ""2"": 26350}",train,1.0
micrograph31__y00256_x00128.png,0.0,256.0,256.0,micrograph31,256.0,128.0,"{""1"": 35099, ""2"": 30437}",train,1.0
micrograph31__y00256_x00256.png,0.0,256.0,256.0,micrograph31,256.0,256.0,"{""1"": 33459, ""2"": 32077}",train,1.0
